data;evento
24/04/2023;Pandemia de COVID-19
25/04/2023;Pandemia de COVID-19
26/04/2023;Pandemia de COVID-19
27/04/2023;Pandemia de COVID-19
28/04/2023;Pandemia de COVID-19
29/04/2023;Pandemia de COVID-19
30/04/2023;Pandemia de COVID-19
01/05/2023;Pandemia de COVID-19
02/05/2023;Pandemia de COVID-19
03/05/2023;Pandemia de COVID-19
04/05/2023;Pandemia de COVID-19
05/05/2023;Pandemia de COVID-19
24/02/2022;Invasão da Ucrânia pela Rússia
25/02/2022;Invasão da Ucrânia pela Rússia
26/02/2022;Invasão da Ucrânia pela Rússia
27/02/2022;Invasão da Ucrânia pela Rússia
28/02/2022;Invasão da Ucrânia pela Rússia
01/03/2022;Invasão da Ucrânia pela Rússia
02/03/2022;Invasão da Ucrânia pela Rússia
03/03/2022;Invasão da Ucrânia pela Rússia
04/03/2022;Invasão da Ucrânia pela Rússia
05/03/2022;Invasão da Ucrânia pela Rússia
06/03/2022;Invasão da Ucrânia pela Rússia
07/03/2022;Invasão da Ucrânia pela Rússia
08/03/2022;Invasão da Ucrânia pela Rússia
09/03/2022;Invasão da Ucrânia pela Rússia
10/03/2022;Invasão da Ucrânia pela Rússia
11/03/2022;Invasão da Ucrânia pela Rússia
12/03/2022;Invasão da Ucrânia pela Rússia
13/03/2022;Invasão da Ucrânia pela Rússia
14/03/2022;Invasão da Ucrânia pela Rússia
15/03/2022;Invasão da Ucrânia pela Rússia
16/03/2022;Invasão da Ucrânia pela Rússia
17/03/2022;Invasão da Ucrânia pela Rússia
18/03/2022;Invasão da Ucrânia pela Rússia
19/03/2022;Invasão da Ucrânia pela Rússia
20/03/2022;Invasão da Ucrânia pela Rússia
21/03/2022;Invasão da Ucrânia pela Rússia
22/03/2022;Invasão da Ucrânia pela Rússia
23/03/2022;Invasão da Ucrânia pela Rússia
24/03/2022;Invasão da Ucrânia pela Rússia
25/03/2022;Invasão da Ucrânia pela Rússia
26/03/2022;Invasão da Ucrânia pela Rússia
27/03/2022;Invasão da Ucrânia pela Rússia
28/03/2022;Invasão da Ucrânia pela Rússia
29/03/2022;Invasão da Ucrânia pela Rússia
30/03/2022;Invasão da Ucrânia pela Rússia
31/03/2022;Invasão da Ucrânia pela Rússia
01/04/2022;Invasão da Ucrânia pela Rússia
02/04/2022;Invasão da Ucrânia pela Rússia
03/04/2022;Invasão da Ucrânia pela Rússia
04/04/2022;Invasão da Ucrânia pela Rússia
05/04/2022;Invasão da Ucrânia pela Rússia
06/04/2022;Invasão da Ucrânia pela Rússia
07/04/2022;Invasão da Ucrânia pela Rússia
08/04/2022;Invasão da Ucrânia pela Rússia
09/04/2022;Invasão da Ucrânia pela Rússia
10/04/2022;Invasão da Ucrânia pela Rússia
11/04/2022;Invasão da Ucrânia pela Rússia
12/04/2022;Invasão da Ucrânia pela Rússia
13/04/2022;Invasão da Ucrânia pela Rússia
14/04/2022;Invasão da Ucrânia pela Rússia
15/04/2022;Invasão da Ucrânia pela Rússia
16/04/2022;Invasão da Ucrânia pela Rússia
17/04/2022;Invasão da Ucrânia pela Rússia
18/04/2022;Invasão da Ucrânia pela Rússia
19/04/2022;Invasão da Ucrânia pela Rússia
20/04/2022;Invasão da Ucrânia pela Rússia
21/04/2022;Invasão da Ucrânia pela Rússia
22/04/2022;Invasão da Ucrânia pela Rússia
23/04/2022;Invasão da Ucrânia pela Rússia
24/04/2022;Invasão da Ucrânia pela Rússia
25/04/2022;Invasão da Ucrânia pela Rússia
26/04/2022;Invasão da Ucrânia pela Rússia
27/04/2022;Invasão da Ucrânia pela Rússia
28/04/2022;Invasão da Ucrânia pela Rússia
29/04/2022;Invasão da Ucrânia pela Rússia
30/04/2022;Invasão da Ucrânia pela Rússia
01/05/2022;Invasão da Ucrânia pela Rússia
02/05/2022;Invasão da Ucrânia pela Rússia
03/05/2022;Invasão da Ucrânia pela Rússia
04/05/2022;Invasão da Ucrânia pela Rússia
05/05/2022;Invasão da Ucrânia pela Rússia
06/05/2022;Invasão da Ucrânia pela Rússia
07/05/2022;Invasão da Ucrânia pela Rússia
08/05/2022;Invasão da Ucrânia pela Rússia
09/05/2022;Invasão da Ucrânia pela Rússia
10/05/2022;Invasão da Ucrânia pela Rússia
11/05/2022;Invasão da Ucrânia pela Rússia
12/05/2022;Invasão da Ucrânia pela Rússia
13/05/2022;Invasão da Ucrânia pela Rússia
14/05/2022;Invasão da Ucrânia pela Rússia
15/05/2022;Invasão da Ucrânia pela Rússia
16/05/2022;Invasão da Ucrânia pela Rússia
17/05/2022;Invasão da Ucrânia pela Rússia
18/05/2022;Invasão da Ucrânia pela Rússia
19/05/2022;Invasão da Ucrânia pela Rússia
20/05/2022;Invasão da Ucrânia pela Rússia
21/05/2022;Invasão da Ucrânia pela Rússia
22/05/2022;Invasão da Ucrânia pela Rússia
23/05/2022;Invasão da Ucrânia pela Rússia
24/05/2022;Invasão da Ucrânia pela Rússia
25/05/2022;Invasão da Ucrânia pela Rússia
26/05/2022;Invasão da Ucrânia pela Rússia
27/05/2022;Invasão da Ucrânia pela Rússia
28/05/2022;Invasão da Ucrânia pela Rússia
29/05/2022;Invasão da Ucrânia pela Rússia
30/05/2022;Invasão da Ucrânia pela Rússia
31/05/2022;Invasão da Ucrânia pela Rússia
01/06/2022;Invasão da Ucrânia pela Rússia
02/06/2022;Invasão da Ucrânia pela Rússia
03/06/2022;Invasão da Ucrânia pela Rússia
04/06/2022;Invasão da Ucrânia pela Rússia
05/06/2022;Invasão da Ucrânia pela Rússia
06/06/2022;Invasão da Ucrânia pela Rússia
07/06/2022;Invasão da Ucrânia pela Rússia
08/06/2022;Invasão da Ucrânia pela Rússia
09/06/2022;Invasão da Ucrânia pela Rússia
10/06/2022;Invasão da Ucrânia pela Rússia
11/06/2022;Invasão da Ucrânia pela Rússia
12/06/2022;Invasão da Ucrânia pela Rússia
13/06/2022;Invasão da Ucrânia pela Rússia
14/06/2022;Invasão da Ucrânia pela Rússia
15/06/2022;Invasão da Ucrânia pela Rússia
16/06/2022;Invasão da Ucrânia pela Rússia
17/06/2022;Invasão da Ucrânia pela Rússia
18/06/2022;Invasão da Ucrânia pela Rússia
19/06/2022;Invasão da Ucrânia pela Rússia
20/06/2022;Invasão da Ucrânia pela Rússia
21/06/2022;Invasão da Ucrânia pela Rússia
22/06/2022;Invasão da Ucrânia pela Rússia
23/06/2022;Invasão da Ucrânia pela Rússia
24/06/2022;Invasão da Ucrânia pela Rússia
25/06/2022;Invasão da Ucrânia pela Rússia
26/06/2022;Invasão da Ucrânia pela Rússia
27/06/2022;Invasão da Ucrânia pela Rússia
28/06/2022;Invasão da Ucrânia pela Rússia
29/06/2022;Invasão da Ucrânia pela Rússia
30/06/2022;Invasão da Ucrânia pela Rússia
01/07/2022;Invasão da Ucrânia pela Rússia
02/07/2022;Invasão da Ucrânia pela Rússia
03/07/2022;Invasão da Ucrânia pela Rússia
04/07/2022;Invasão da Ucrânia pela Rússia
05/07/2022;Invasão da Ucrânia pela Rússia
06/07/2022;Invasão da Ucrânia pela Rússia
07/07/2022;Invasão da Ucrânia pela Rússia
08/07/2022;Invasão da Ucrânia pela Rússia
09/07/2022;Invasão da Ucrânia pela Rússia
10/07/2022;Invasão da Ucrânia pela Rússia
11/07/2022;Invasão da Ucrânia pela Rússia
12/07/2022;Invasão da Ucrânia pela Rússia
13/07/2022;Invasão da Ucrânia pela Rússia
14/07/2022;Invasão da Ucrânia pela Rússia
15/07/2022;Invasão da Ucrânia pela Rússia
16/07/2022;Invasão da Ucrânia pela Rússia
17/07/2022;Invasão da Ucrânia pela Rússia
18/07/2022;Invasão da Ucrânia pela Rússia
19/07/2022;Invasão da Ucrânia pela Rússia
20/07/2022;Invasão da Ucrânia pela Rússia
21/07/2022;Invasão da Ucrânia pela Rússia
22/07/2022;Invasão da Ucrânia pela Rússia
23/07/2022;Invasão da Ucrânia pela Rússia
24/07/2022;Invasão da Ucrânia pela Rússia
25/07/2022;Invasão da Ucrânia pela Rússia
26/07/2022;Invasão da Ucrânia pela Rússia
27/07/2022;Invasão da Ucrânia pela Rússia
28/07/2022;Invasão da Ucrânia pela Rússia
29/07/2022;Invasão da Ucrânia pela Rússia
30/07/2022;Invasão da Ucrânia pela Rússia
31/07/2022;Invasão da Ucrânia pela Rússia
01/08/2022;Invasão da Ucrânia pela Rússia
02/08/2022;Invasão da Ucrânia pela Rússia
03/08/2022;Invasão da Ucrânia pela Rússia
04/08/2022;Invasão da Ucrânia pela Rússia
05/08/2022;Invasão da Ucrânia pela Rússia
06/08/2022;Invasão da Ucrânia pela Rússia
07/08/2022;Invasão da Ucrânia pela Rússia
08/08/2022;Invasão da Ucrânia pela Rússia
09/08/2022;Invasão da Ucrânia pela Rússia
10/08/2022;Invasão da Ucrânia pela Rússia
11/08/2022;Invasão da Ucrânia pela Rússia
12/08/2022;Invasão da Ucrânia pela Rússia
13/08/2022;Invasão da Ucrânia pela Rússia
14/08/2022;Invasão da Ucrânia pela Rússia
15/08/2022;Invasão da Ucrânia pela Rússia
16/08/2022;Invasão da Ucrânia pela Rússia
17/08/2022;Invasão da Ucrânia pela Rússia
18/08/2022;Invasão da Ucrânia pela Rússia
19/08/2022;Invasão da Ucrânia pela Rússia
20/08/2022;Invasão da Ucrânia pela Rússia
21/08/2022;Invasão da Ucrânia pela Rússia
22/08/2022;Invasão da Ucrânia pela Rússia
23/08/2022;Invasão da Ucrânia pela Rússia
24/08/2022;Invasão da Ucrânia pela Rússia
25/08/2022;Invasão da Ucrânia pela Rússia
26/08/2022;Invasão da Ucrânia pela Rússia
27/08/2022;Invasão da Ucrânia pela Rússia
28/08/2022;Invasão da Ucrânia pela Rússia
29/08/2022;Invasão da Ucrânia pela Rússia
30/08/2022;Invasão da Ucrânia pela Rússia
31/08/2022;Invasão da Ucrânia pela Rússia
01/09/2022;Invasão da Ucrânia pela Rússia
02/09/2022;Invasão da Ucrânia pela Rússia
03/09/2022;Invasão da Ucrânia pela Rússia
04/09/2022;Invasão da Ucrânia pela Rússia
05/09/2022;Invasão da Ucrânia pela Rússia
06/09/2022;Invasão da Ucrânia pela Rússia
07/09/2022;Invasão da Ucrânia pela Rússia
08/09/2022;Invasão da Ucrânia pela Rússia
09/09/2022;Invasão da Ucrânia pela Rússia
10/09/2022;Invasão da Ucrânia pela Rússia
11/09/2022;Invasão da Ucrânia pela Rússia
12/09/2022;Invasão da Ucrânia pela Rússia
13/09/2022;Invasão da Ucrânia pela Rússia
14/09/2022;Invasão da Ucrânia pela Rússia
15/09/2022;Invasão da Ucrânia pela Rússia
16/09/2022;Invasão da Ucrânia pela Rússia
17/09/2022;Invasão da Ucrânia pela Rússia
18/09/2022;Invasão da Ucrânia pela Rússia
19/09/2022;Invasão da Ucrânia pela Rússia
20/09/2022;Invasão da Ucrânia pela Rússia
21/09/2022;Invasão da Ucrânia pela Rússia
22/09/2022;Invasão da Ucrânia pela Rússia
23/09/2022;Invasão da Ucrânia pela Rússia
24/09/2022;Invasão da Ucrânia pela Rússia
25/09/2022;Invasão da Ucrânia pela Rússia
26/09/2022;Invasão da Ucrânia pela Rússia
27/09/2022;Invasão da Ucrânia pela Rússia
28/09/2022;Invasão da Ucrânia pela Rússia
29/09/2022;Invasão da Ucrânia pela Rússia
30/09/2022;Invasão da Ucrânia pela Rússia
01/10/2022;Invasão da Ucrânia pela Rússia
02/10/2022;Invasão da Ucrânia pela Rússia
03/10/2022;Invasão da Ucrânia pela Rússia
04/10/2022;Invasão da Ucrânia pela Rússia
05/10/2022;Invasão da Ucrânia pela Rússia
06/10/2022;Invasão da Ucrânia pela Rússia
07/10/2022;Invasão da Ucrânia pela Rússia
08/10/2022;Invasão da Ucrânia pela Rússia
09/10/2022;Invasão da Ucrânia pela Rússia
10/10/2022;Invasão da Ucrânia pela Rússia
11/10/2022;Invasão da Ucrânia pela Rússia
12/10/2022;Invasão da Ucrânia pela Rússia
13/10/2022;Invasão da Ucrânia pela Rússia
14/10/2022;Invasão da Ucrânia pela Rússia
15/10/2022;Invasão da Ucrânia pela Rússia
16/10/2022;Invasão da Ucrânia pela Rússia
17/10/2022;Invasão da Ucrânia pela Rússia
18/10/2022;Invasão da Ucrânia pela Rússia
19/10/2022;Invasão da Ucrânia pela Rússia
20/10/2022;Invasão da Ucrânia pela Rússia
21/10/2022;Invasão da Ucrânia pela Rússia
22/10/2022;Invasão da Ucrânia pela Rússia
23/10/2022;Invasão da Ucrânia pela Rússia
24/10/2022;Invasão da Ucrânia pela Rússia
25/10/2022;Invasão da Ucrânia pela Rússia
26/10/2022;Invasão da Ucrânia pela Rússia
27/10/2022;Invasão da Ucrânia pela Rússia
28/10/2022;Invasão da Ucrânia pela Rússia
29/10/2022;Invasão da Ucrânia pela Rússia
30/10/2022;Invasão da Ucrânia pela Rússia
31/10/2022;Invasão da Ucrânia pela Rússia
01/11/2022;Invasão da Ucrânia pela Rússia
02/11/2022;Invasão da Ucrânia pela Rússia
03/11/2022;Invasão da Ucrânia pela Rússia
04/11/2022;Invasão da Ucrânia pela Rússia
05/11/2022;Invasão da Ucrânia pela Rússia
06/11/2022;Invasão da Ucrânia pela Rússia
07/11/2022;Invasão da Ucrânia pela Rússia
08/11/2022;Invasão da Ucrânia pela Rússia
09/11/2022;Invasão da Ucrânia pela Rússia
10/11/2022;Invasão da Ucrânia pela Rússia
11/11/2022;Invasão da Ucrânia pela Rússia
12/11/2022;Invasão da Ucrânia pela Rússia
13/11/2022;Invasão da Ucrânia pela Rússia
14/11/2022;Invasão da Ucrânia pela Rússia
15/11/2022;Invasão da Ucrânia pela Rússia
16/11/2022;Invasão da Ucrânia pela Rússia
17/11/2022;Invasão da Ucrânia pela Rússia
18/11/2022;Invasão da Ucrânia pela Rússia
19/11/2022;Invasão da Ucrânia pela Rússia
20/11/2022;Invasão da Ucrânia pela Rússia
21/11/2022;Invasão da Ucrânia pela Rússia
22/11/2022;Invasão da Ucrânia pela Rússia
23/11/2022;Invasão da Ucrânia pela Rússia
24/11/2022;Invasão da Ucrânia pela Rússia
25/11/2022;Invasão da Ucrânia pela Rússia
26/11/2022;Invasão da Ucrânia pela Rússia
27/11/2022;Invasão da Ucrânia pela Rússia
28/11/2022;Invasão da Ucrânia pela Rússia
29/11/2022;Invasão da Ucrânia pela Rússia
30/11/2022;Invasão da Ucrânia pela Rússia
01/12/2022;Invasão da Ucrânia pela Rússia
02/12/2022;Invasão da Ucrânia pela Rússia
03/12/2022;Invasão da Ucrânia pela Rússia
04/12/2022;Invasão da Ucrânia pela Rússia
05/12/2022;Invasão da Ucrânia pela Rússia
06/12/2022;Invasão da Ucrânia pela Rússia
07/12/2022;Invasão da Ucrânia pela Rússia
08/12/2022;Invasão da Ucrânia pela Rússia
09/12/2022;Invasão da Ucrânia pela Rússia
10/12/2022;Invasão da Ucrânia pela Rússia
11/12/2022;Invasão da Ucrânia pela Rússia
12/12/2022;Invasão da Ucrânia pela Rússia
13/12/2022;Invasão da Ucrânia pela Rússia
14/12/2022;Invasão da Ucrânia pela Rússia
15/12/2022;Invasão da Ucrânia pela Rússia
16/12/2022;Invasão da Ucrânia pela Rússia
17/12/2022;Invasão da Ucrânia pela Rússia
18/12/2022;Invasão da Ucrânia pela Rússia
19/12/2022;Invasão da Ucrânia pela Rússia
20/12/2022;Invasão da Ucrânia pela Rússia
21/12/2022;Invasão da Ucrânia pela Rússia
22/12/2022;Invasão da Ucrânia pela Rússia
23/12/2022;Invasão da Ucrânia pela Rússia
24/12/2022;Invasão da Ucrânia pela Rússia
25/12/2022;Invasão da Ucrânia pela Rússia
26/12/2022;Invasão da Ucrânia pela Rússia
27/12/2022;Invasão da Ucrânia pela Rússia
28/12/2022;Invasão da Ucrânia pela Rússia
29/12/2022;Invasão da Ucrânia pela Rússia
30/12/2022;Invasão da Ucrânia pela Rússia
31/12/2022;Invasão da Ucrânia pela Rússia
01/01/2023;Invasão da Ucrânia pela Rússia
02/01/2023;Invasão da Ucrânia pela Rússia
03/01/2023;Invasão da Ucrânia pela Rússia
04/01/2023;Invasão da Ucrânia pela Rússia
05/01/2023;Invasão da Ucrânia pela Rússia
06/01/2023;Invasão da Ucrânia pela Rússia
07/01/2023;Invasão da Ucrânia pela Rússia
08/01/2023;Invasão da Ucrânia pela Rússia
09/01/2023;Invasão da Ucrânia pela Rússia
10/01/2023;Invasão da Ucrânia pela Rússia
11/01/2023;Invasão da Ucrânia pela Rússia
12/01/2023;Invasão da Ucrânia pela Rússia
13/01/2023;Invasão da Ucrânia pela Rússia
14/01/2023;Invasão da Ucrânia pela Rússia
15/01/2023;Invasão da Ucrânia pela Rússia
16/01/2023;Invasão da Ucrânia pela Rússia
17/01/2023;Invasão da Ucrânia pela Rússia
18/01/2023;Invasão da Ucrânia pela Rússia
19/01/2023;Invasão da Ucrânia pela Rússia
20/01/2023;Invasão da Ucrânia pela Rússia
21/01/2023;Invasão da Ucrânia pela Rússia
22/01/2023;Invasão da Ucrânia pela Rússia
23/01/2023;Invasão da Ucrânia pela Rússia
24/01/2023;Invasão da Ucrânia pela Rússia
25/01/2023;Invasão da Ucrânia pela Rússia
26/01/2023;Invasão da Ucrânia pela Rússia
27/01/2023;Invasão da Ucrânia pela Rússia
28/01/2023;Invasão da Ucrânia pela Rússia
29/01/2023;Invasão da Ucrânia pela Rússia
30/01/2023;Invasão da Ucrânia pela Rússia
31/01/2023;Invasão da Ucrânia pela Rússia
01/02/2023;Invasão da Ucrânia pela Rússia
02/02/2023;Invasão da Ucrânia pela Rússia
03/02/2023;Invasão da Ucrânia pela Rússia
04/02/2023;Invasão da Ucrânia pela Rússia
05/02/2023;Invasão da Ucrânia pela Rússia
06/02/2023;Invasão da Ucrânia pela Rússia
07/02/2023;Invasão da Ucrânia pela Rússia
08/02/2023;Invasão da Ucrânia pela Rússia
09/02/2023;Invasão da Ucrânia pela Rússia
10/02/2023;Invasão da Ucrânia pela Rússia
11/02/2023;Invasão da Ucrânia pela Rússia
12/02/2023;Invasão da Ucrânia pela Rússia
13/02/2023;Invasão da Ucrânia pela Rússia
14/02/2023;Invasão da Ucrânia pela Rússia
15/02/2023;Invasão da Ucrânia pela Rússia
16/02/2023;Invasão da Ucrânia pela Rússia
17/02/2023;Invasão da Ucrânia pela Rússia
18/02/2023;Invasão da Ucrânia pela Rússia
19/02/2023;Invasão da Ucrânia pela Rússia
20/02/2023;Invasão da Ucrânia pela Rússia
21/02/2023;Invasão da Ucrânia pela Rússia
22/02/2023;Invasão da Ucrânia pela Rússia
23/02/2023;Invasão da Ucrânia pela Rússia
24/02/2023;Invasão da Ucrânia pela Rússia
25/02/2023;Invasão da Ucrânia pela Rússia
26/02/2023;Invasão da Ucrânia pela Rússia
27/02/2023;Invasão da Ucrânia pela Rússia
28/02/2023;Invasão da Ucrânia pela Rússia
01/03/2023;Invasão da Ucrânia pela Rússia
02/03/2023;Invasão da Ucrânia pela Rússia
03/03/2023;Invasão da Ucrânia pela Rússia
04/03/2023;Invasão da Ucrânia pela Rússia
05/03/2023;Invasão da Ucrânia pela Rússia
06/03/2023;Invasão da Ucrânia pela Rússia
07/03/2023;Invasão da Ucrânia pela Rússia
08/03/2023;Invasão da Ucrânia pela Rússia
09/03/2023;Invasão da Ucrânia pela Rússia
10/03/2023;Invasão da Ucrânia pela Rússia
11/03/2023;Invasão da Ucrânia pela Rússia
12/03/2023;Invasão da Ucrânia pela Rússia
13/03/2023;Invasão da Ucrânia pela Rússia
14/03/2023;Invasão da Ucrânia pela Rússia
15/03/2023;Invasão da Ucrânia pela Rússia
16/03/2023;Invasão da Ucrânia pela Rússia
17/03/2023;Invasão da Ucrânia pela Rússia
18/03/2023;Invasão da Ucrânia pela Rússia
19/03/2023;Invasão da Ucrânia pela Rússia
20/03/2023;Invasão da Ucrânia pela Rússia
21/03/2023;Invasão da Ucrânia pela Rússia
22/03/2023;Invasão da Ucrânia pela Rússia
23/03/2023;Invasão da Ucrânia pela Rússia
24/03/2023;Invasão da Ucrânia pela Rússia
25/03/2023;Invasão da Ucrânia pela Rússia
26/03/2023;Invasão da Ucrânia pela Rússia
27/03/2023;Invasão da Ucrânia pela Rússia
28/03/2023;Invasão da Ucrânia pela Rússia
29/03/2023;Invasão da Ucrânia pela Rússia
30/03/2023;Invasão da Ucrânia pela Rússia
31/03/2023;Invasão da Ucrânia pela Rússia
01/04/2023;Invasão da Ucrânia pela Rússia
02/04/2023;Invasão da Ucrânia pela Rússia
03/04/2023;Invasão da Ucrânia pela Rússia
04/04/2023;Invasão da Ucrânia pela Rússia
05/04/2023;Invasão da Ucrânia pela Rússia
06/04/2023;Invasão da Ucrânia pela Rússia
07/04/2023;Invasão da Ucrânia pela Rússia
08/04/2023;Invasão da Ucrânia pela Rússia
09/04/2023;Invasão da Ucrânia pela Rússia
10/04/2023;Invasão da Ucrânia pela Rússia
11/04/2023;Invasão da Ucrânia pela Rússia
12/04/2023;Invasão da Ucrânia pela Rússia
13/04/2023;Invasão da Ucrânia pela Rússia
14/04/2023;Invasão da Ucrânia pela Rússia
15/04/2023;Invasão da Ucrânia pela Rússia
16/04/2023;Invasão da Ucrânia pela Rússia
17/04/2023;Invasão da Ucrânia pela Rússia
18/04/2023;Invasão da Ucrânia pela Rússia
19/04/2023;Invasão da Ucrânia pela Rússia
20/04/2023;Invasão da Ucrânia pela Rússia
21/04/2023;Invasão da Ucrânia pela Rússia
22/04/2023;Invasão da Ucrânia pela Rússia
23/04/2023;Invasão da Ucrânia pela Rússia
24/04/2023;Invasão da Ucrânia pela Rússia
25/04/2023;Invasão da Ucrânia pela Rússia
26/04/2023;Invasão da Ucrânia pela Rússia
27/04/2023;Invasão da Ucrânia pela Rússia
28/04/2023;Invasão da Ucrânia pela Rússia
29/04/2023;Invasão da Ucrânia pela Rússia
30/04/2023;Invasão da Ucrânia pela Rússia
01/05/2023;Invasão da Ucrânia pela Rússia
02/05/2023;Invasão da Ucrânia pela Rússia
03/05/2023;Invasão da Ucrânia pela Rússia
04/05/2023;Invasão da Ucrânia pela Rússia
05/05/2023;Invasão da Ucrânia pela Rússia
06/05/2023;Invasão da Ucrânia pela Rússia
07/05/2023;Invasão da Ucrânia pela Rússia
08/05/2023;Invasão da Ucrânia pela Rússia
09/05/2023;Invasão da Ucrânia pela Rússia
10/05/2023;Invasão da Ucrânia pela Rússia
11/05/2023;Invasão da Ucrânia pela Rússia
